1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FEDERAL FACILITY,19. INDUSTRY SECTOR CODE,20. INDUSTRY SECTOR,21. PRIMARY SIC,22. SIC 2,23. SIC 3,24. SIC 4,25. SIC 5,26. SIC 6,27. PRIMARY NAICS,28. NAICS 2,29. NAICS 3,30. NAICS 4,31. NAICS 5,32. NAICS 6,33. DOC_CTRL_NUM,34. CHEMICAL,35. ELEMENTAL METAL INCLUDED,36. CAS #/COMPOUND ID,37. SRS ID,38. CLEAN AIR ACT CHEMICAL,39. CLASSIFICATION,40. METAL,41. METAL CATEGORY,42. CARCINOGEN,43. FORM TYPE,44. UNIT OF MEASURE,45. 5.1 - FUGITIVE AIR,46. 5.2 - STACK AIR,47. 5.3 - WATER,48. 5.4 - UNDERGROUND,49. 5.4.1 - UNDERGROUND CL I,50. 5.4.2 - UNDERGROUND C II-V,51. 5.5.1 - LANDFILLS,52. 5.5.1A - RCRA C LANDFILL,53. 5.5.1B - OTHER LANDFILLS,54. 5.5.2 - LAND TREATMENT,55. 5.5.3 - SURFACE IMPNDMNT,56. 5.5.3A - RCRA SURFACE IM,57. 5.5.3B - OTHER SURFACE I,58. 5.5.4 - OTHER DISPOSAL,59. ON-SITE RELEASE TOTAL,60. 6.1 - POTW - TRNS RLSE,61. 6.1 - POTW - TRNS TRT,62. POTW - TOTAL TRANSFERS,63. 6.2 - M10,64. 6.2 - M41,65. 6.2 - M62,66. 6.2 - M40 METAL,67. 6.2 - M61 METAL,68. 6.2 - M71,69. 6.2 - M81,70. 6.2 - M82,71. 6.2 - M72,72. 6.2 - M63,73. 6.2 - M66,74. 6.2 - M67,75. 6.2 - M64,76. 6.2 - M65,77. 6.2 - M73,78. 6.2 - M79,79. 6.2 - M90,80. 6.2 - M94,81. 6.2 - M99,82. OFF-SITE RELEASE TOTAL,83. 6.2 - M20,84. 6.2 - M24,85. 6.2 - M26,86. 6.2 - M28,87 6.2 - M93,88. OFF-SITE RECYCLED TOTAL,89. 6.2 - M56,90. 6.2 - M92,91. OFF-SITE ENERGY RECOVERY T,92. 6.2 - M40 NON-METAL,93. 6.2 - M50,94. 6.2 - M54,95. 6.2 - M61 NON-METAL,96. 6.2 - M69,97. 6.2 - M95,98. OFF-SITE TREATED TOTAL,99. 6.2 - UNCLASSIFIED,100. 6.2 - TOTAL TRANSFER,101. TOTAL RELEASES,102. 8.1 - RELEASES,103. 8.1A - ON-SITE CONTAINED,104. 8.1B - ON-SITE OTHER ,105. 8.1C - OFF-SITE CONTAIN,106. 8.1D - OFF-SITE OTHER R,107. 8.2 - ENERGY RECOVER ON,108. 8.3 - ENERGY RECOVER OF,109. 8.4 - RECYCLING ON SITE,110. 8.5 - RECYCLING OFF SIT,111. 8.6 - TREATMENT ON SITE,112. 8.7 - TREATMENT OFF SITE,113. PRODUCTION WSTE (8.1-8.7),114. 8.8 - ONE-TIME RELEASE,115. PROD_RATIO_OR_ ACTIVITY,116. 8.9 - PRODUCTION RATIO
2019,14304PRCSP2124L,1.1E+11,PRECIOUS PLATE INC,2124 LIBERTY DR,NIAGARA FALLS,NIAGARA,NY,14304,,,43.0753,-78.9366,NAD83,PRECIOUS PLATE INC,99333858,PRECIOUS PLATE INC,NO,332,Fabricated Metals,,,,,,,332813,,,,,,1.31922E+12,CHROMIUM,NO,7440473,150060,YES,TRI,YES,1,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.598,0,0.598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.598,0,15.84,0,0,0,15.84,0,0,0,0,0,0,0,0,0,0,0,15.84,0.598,0,0,0,0,0.598,0,0,0,15.84,0,0,16.438,,ACTIVITY,0.89
2019,13021BRNSTQUARR,1.1E+11,NUCOR STEEL AUBURN INC,25 QUARRY RD,AUBURN,CAYUGA,NY,13021,,,42.95071,-76.57087,NAD83,NUCOR CORP,3446796,NUCOR CORP,NO,331,Primary Metals,,,,,,,331110,,,,,,1.31922E+12,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION),YES,N090,649475,YES,TRI,YES,1,NO,R,Pounds,14.29,27.21,14.56,0,0,0,0,0,0,0,0,0,0,0,56.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5911.63,1.58,0,0,0,0,0,5913.21,0,64051,0,0,0,64051,0,0,0,0,0,0,0,0,0,0,0,69964.21,5969.27,0,0,56.06,5913.21,0,0,0,0,64051,0,0,70020.27,,PRODUCTION,0.94
2019,14603GNRLM1000L,1.1E+11,GM COMPONENTS HOLDINGS LLC,1000 LEXINGTON AVE,ROCHESTER,MONROE,NY,14606,,,43.17923,-77.65488,NAD83,GENERAL MOTORS LLC,831247536,GENERAL MOTORS LLC,NO,336,Transportation Equipment,,,,,,,336310,,,,,,1.31922E+12,CHROMIUM,NO,7440473,150060,YES,TRI,YES,1,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36,0,3.36,0,0,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,0,0,2503.36,0,0,0,0,970,970,0,0,0,0,0,0,0,0,0,0,0,3470,2503.36,0,0,0,2.6,2500,0,0,0,970,0,0,3472.6,,ACTIVITY,0.83
2019,13615FBRMRBRIDG,1.10008E+11,NEENAH NORTHEAST LLC,BRIDGE ST,BROWNVILLE,JEFFERSON,NY,13615,,,44.001,-75.982,NAD83,NEENAH PAPER INC,NA,NEENAH INC,NO,322,Paper,,,,,,,322121,,,,,,1.31922E+12,"BENZO(G,H,I)PERYLENE",NO,191242,40576,YES,PBT,NO,0,NO,R,Pounds,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0,0.000001,0,0,0,0,0,0,0,0,0.000001,,PRODUCTION,0.27
2019,13615FBRMRBRIDG,1.10008E+11,NEENAH NORTHEAST LLC,BRIDGE ST,BROWNVILLE,JEFFERSON,NY,13615,,,44.001,-75.982,NAD83,NEENAH PAPER INC,NA,NEENAH INC,NO,322,Paper,,,,,,,322121,,,,,,1.31922E+12,POLYCYCLIC AROMATIC COMPOUNDS,NO,N590,649749,YES,PBT,NO,0,YES,R,Pounds,0,0.00007,0,0,0,0,0,0,0,0,0,0,0,0,0.00007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00007,0,0,0.00007,0,0,0,0,0,0,0,0,0.00007,,PRODUCTION,0.77
2019,13413SPCLMMIDDL,1.1E+11,SPECIAL METALS CORP,4317 MIDDLE SETTLEMENT RD,NEW HARTFORD,ONEIDA,NY,13413,,,43.0753,-75.34179,NAD83,BERKSHIRE HATHAWAY INC,1024314,BERKSHIRE HATHAWAY INC,NO,331,Primary Metals,,,,,,,331491,,,,,,1.31922E+12,COBALT,NO,7440484,150078,YES,TRI,YES,1,YES,R,Pounds,0,155.04,0.14,0,0,0,0,0,0,0,0,0,0,0,155.18,0.58,0,0.58,0,0,13.6,0,0,0,0,0,0,0,0,0,0,66.02,0,0,0,0,0,80.2,0,371360,0,0,0,371360,0,0,0,0,0,0,0,0,0,0,0,371439.62,235.38,0,0,155.18,66.02,14.18,0,0,0,371360,0,0,371595.38,,PRODUCTION,1
2019,13413SPCLMMIDDL,1.1E+11,SPECIAL METALS CORP,4317 MIDDLE SETTLEMENT RD,NEW HARTFORD,ONEIDA,NY,13413,,,43.0753,-75.34179,NAD83,BERKSHIRE HATHAWAY INC,1024314,BERKSHIRE HATHAWAY INC,NO,331,Primary Metals,,,,,,,331491,,,,,,1.31922E+12,LEAD,NO,7439921,149583,YES,PBT,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.039,0,112,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,112.039,0.039,0,0,0,0.02,0.019,0,0,0,112,0,0,112.039,,PRODUCTION,1
2019,13413SPCLMMIDDL,1.1E+11,SPECIAL METALS CORP,4317 MIDDLE SETTLEMENT RD,NEW HARTFORD,ONEIDA,NY,13413,,,43.0753,-75.34179,NAD83,BERKSHIRE HATHAWAY INC,1024314,BERKSHIRE HATHAWAY INC,NO,331,Primary Metals,,,,,,,331491,,,,,,1.31922E+12,CHROMIUM,NO,7440473,150060,YES,TRI,YES,1,NO,R,Pounds,0,162.94,0.42,0,0,0,0,0,0,0,0,0,0,0,163.36,1.73,0,1.73,0,0,187.6,0,0,0,0,0,0,0,0,0,0,198.26,0,0,0,0,0,387.59,0,1114079,0,0,0,1114079,0,0,0,0,0,0,0,0,0,0,0,1114464.86,550.95,0,0,163.36,198.26,189.33,0,0,0,1114079,0,0,1114629.95,,PRODUCTION,1
2019,13654LSRDF3454U,1.10013E+11,LOSURDO FOODS INC HEUV,34 UNION ST,HEUVELTON,ST LAWRENCE,NY,13654,,,44.60886,-75.40902,NAD83,LOSURDO FOODS INC,11715836,LOSURDO FOODS INC,NO,311,Food,,,,,,,311513,,,,,,1.31922E+12,NITRATE COMPOUNDS,NO,N511,649616,NO,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13849,0,13849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13849,0,0,0,0,13849,0,0,0,0,0,0,13849,,PRODUCTION,0.9
2019,13654LSRDF3454U,1.10013E+11,LOSURDO FOODS INC HEUV,34 UNION ST,HEUVELTON,ST LAWRENCE,NY,13654,,,44.60886,-75.40902,NAD83,LOSURDO FOODS INC,11715836,LOSURDO FOODS INC,NO,311,Food,,,,,,,311513,,,,,,1.31922E+12,NITRIC ACID,NO,7697372,152686,NO,TRI,NO,0,NO,R,Pounds,10,10,0,0,0,0,0,0,0,0,0,0,0,0,20,0,10266,10266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10266,0,10266,20,0,0,20,0,0,0,0,0,0,0,10266,10286,,PRODUCTION,0.9
2019,13440RMSTR530HE,1.1E+11,WORTHINGTON STEEL ROME LLC,530 HENRY ST,ROME,ONEIDA,NY,13440,,,43.212,-75.47,NAD83,WORTHINGTON INDUSTRIES INC,4312401,WORTHINGTON INDUSTRIES INC,NO,331,Primary Metals,,,,,,,331221,,,,,,1.31922E+12,MANGANESE,NO,7439965,149625,YES,TRI,YES,1,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2019,13413SPCLMMIDDL,1.1E+11,SPECIAL METALS CORP,4317 MIDDLE SETTLEMENT RD,NEW HARTFORD,ONEIDA,NY,13413,,,43.0753,-75.34179,NAD83,BERKSHIRE HATHAWAY INC,1024314,BERKSHIRE HATHAWAY INC,NO,331,Primary Metals,,,,,,,331491,,,,,,1.31922E+12,NICKEL,NO,7440020,149674,YES,TRI,YES,1,YES,R,Pounds,0,498.57,1.33,0,0,0,0,0,0,0,0,0,0,0,499.9,2.21,0,2.21,0,0,658.1,0,0,0,0,0,0,0,0,0,0,646.49,0,0,0,0,0,1306.8,0,2970878,0,0,0,2970878,0,0,0,0,0,0,0,0,0,0,0,2972182.59,1806.7,0,0,499.9,646.49,660.31,0,0,0,2970878,0,0,2972684.7,,PRODUCTION,1
2019,1170WCRCLL35DRE,1.10065E+11,CIRCLE LUBRICANTS INC,35 DREXEL DR,BAY SHORE,SUFFOLK,NY,11706,,,40.76063,-73.26448,NAD83,RELADYNE LLC,79742657,RELADYNE LLC,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1.31922E+12,ETHYLENE GLYCOL,NO,107211,24257,YES,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2019,1170WCRCLL35DRE,1.10065E+11,CIRCLE LUBRICANTS INC,35 DREXEL DR,BAY SHORE,SUFFOLK,NY,11706,,,40.76063,-73.26448,NAD83,RELADYNE LLC,79742657,RELADYNE LLC,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1.31922E+12,METHANOL,NO,67561,4283,YES,TRI,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2019,13440RMSTR530HE,1.1E+11,WORTHINGTON STEEL ROME LLC,530 HENRY ST,ROME,ONEIDA,NY,13440,,,43.212,-75.47,NAD83,WORTHINGTON INDUSTRIES INC,4312401,WORTHINGTON INDUSTRIES INC,NO,331,Primary Metals,,,,,,,331221,,,,,,1.31922E+12,CHROMIUM,NO,7440473,150060,YES,TRI,YES,1,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,PRODUCTION,1.26
2019,13413SPCLMMIDDL,1.1E+11,SPECIAL METALS CORP,4317 MIDDLE SETTLEMENT RD,NEW HARTFORD,ONEIDA,NY,13413,,,43.0753,-75.34179,NAD83,BERKSHIRE HATHAWAY INC,1024314,BERKSHIRE HATHAWAY INC,NO,331,Primary Metals,,,,,,,331491,,,,,,1.31922E+12,COPPER,NO,7440508,150086,NO,TRI,YES,1,NO,R,Pounds,0,0,3.01,0,0,0,0,0,0,0,0,0,0,0,3.01,0.02,0,0.02,0,0,1.88,0,0,0,0,0,0,0,0,0,0,1.98,0,0,0,0,0,3.88,0,11140,0,0,0,11140,0,0,0,0,0,0,0,0,0,0,0,11143.86,6.89,0,0,3.01,1.98,1.9,0,0,0,11140,0,0,11146.89,,PRODUCTION,1
2019,1170WCRCLL35DRE,1.10065E+11,CIRCLE LUBRICANTS INC,35 DREXEL DR,BAY SHORE,SUFFOLK,NY,11706,,,40.76063,-73.26448,NAD83,RELADYNE LLC,79742657,RELADYNE LLC,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1.31922E+12,ZINC COMPOUNDS,NO,N982,649699,NO,TRI,YES,1,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532.05,532.05,0,0,0,0,0,0,0,0,0,0,0,532.05,0,0,0,0,0,0,0,0,0,532.05,0,0,532.05,,,
2019,14586HMMRL200LU,1.10002E+11,HAMMER PACKAGING CORP,200 LUCIUS GORDON DR,WEST HENRIETTA,MONROE,NY,14586,,,43.06963,-77.68427,NAD83,NA,,NA,NO,323,Printing,,,,,,,323111,,,,,,1.31922E+12,CERTAIN GLYCOL ETHERS,NO,N230,649541,YES,TRI,NO,0,NO,R,Pounds,0,13002,0,0,0,0,0,0,0,0,0,0,0,0,13002,0,1066,1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1066,0,1066,13002,0,0,13002,0,0,0,0,0,0,0,1066,14068,,PRODUCTION,0.91
2019,10034MGCNV304DY,1.10056E+11,MAGIC NOVELTY CO INC,308 DYCKMAN ST,NEW YORK,NEW YORK,NY,10034,,,40.86779,-73.92997,NAD83,MAGIC NOVELTY CO INC,1313816,MAGIC NOVELTY CO INC,NO,339,Miscellaneous Manufacturing,,,,,,,339910,,,,,,1.31922E+12,NITRIC ACID,NO,7697372,152686,NO,TRI,NO,0,NO,R,Pounds,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,1026,0,1031,,PRODUCTION,1
2019,12550MTLCN1000B,1.10014E+11,METAL CONTAINER CORP-NEWBURGH CAN PLANT,130 BREUNIG RD,NEW WINDSOR,ORANGE,NY,12553,,,41.487295,-74.096466,NAD83,ANHEUSER-BUSCH COS LLC,98630254,ANHEUSER-BUSCH COS LLC,NO,332,Fabricated Metals,,,,,,,332431,,,,,,1.31922E+12,CERTAIN GLYCOL ETHERS,NO,N230,649541,YES,TRI,NO,0,NO,R,Pounds,46000,45000,0,0,0,0,0,0,0,0,0,0,0,0,91000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2370,2370,0,0,0,0,0,0,0,0,2370,91000,0,0,91000,0,0,0,2400,0,0,330000,0,423400,,PRODUCTION,1.02
2019,12550MTLCN1000B,1.10014E+11,METAL CONTAINER CORP-NEWBURGH CAN PLANT,130 BREUNIG RD,NEW WINDSOR,ORANGE,NY,12553,,,41.487295,-74.096466,NAD83,ANHEUSER-BUSCH COS LLC,98630254,ANHEUSER-BUSCH COS LLC,NO,332,Fabricated Metals,,,,,,,332431,,,,,,1.31922E+12,HYDROGEN FLUORIDE,NO,7664393,152371,YES,TRI,NO,0,NO,R,Pounds,0,110,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,110,0,0,0,0,0,0,6600,0,6710,,PRODUCTION,1.02
2019,12550MTLCN1000B,1.10014E+11,METAL CONTAINER CORP-NEWBURGH CAN PLANT,130 BREUNIG RD,NEW WINDSOR,ORANGE,NY,12553,,,41.487295,-74.096466,NAD83,ANHEUSER-BUSCH COS LLC,98630254,ANHEUSER-BUSCH COS LLC,NO,332,Fabricated Metals,,,,,,,332431,,,,,,1.31922E+12,MANGANESE,NO,7439965,149625,YES,TRI,YES,1,NO,R,Pounds,0,14,0,0,0,0,0,0,0,0,0,0,0,0,14,36,0,36,0,0,0,0,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,316,0,190000,0,0,0,190000,0,0,0,0,0,0,0,0,0,0,0,190280,330,0,0,14,320,0,0,0,0,190000,0,0,190334,,PRODUCTION,1.02
2019,12550MTLCN1000B,1.10014E+11,METAL CONTAINER CORP-NEWBURGH CAN PLANT,130 BREUNIG RD,NEW WINDSOR,ORANGE,NY,12553,,,41.487295,-74.096466,NAD83,ANHEUSER-BUSCH COS LLC,98630254,ANHEUSER-BUSCH COS LLC,NO,332,Fabricated Metals,,,,,,,332431,,,,,,1.31922E+12,N-BUTYL ALCOHOL,NO,71363,4739,NO,TRI,NO,0,NO,R,Pounds,44000,44000,0,0,0,0,0,0,0,0,0,0,0,0,88000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6100,6100,0,0,0,0,0,0,0,0,6100,88000,0,0,88000,0,0,0,6100,0,0,310000,0,404100,,PRODUCTION,1.02
2019,14527RMCST118MN,1.10004E+11,REMEE CASTING,118 MONELL ST,PENN YAN,YATES,NY,14527,,,42.65634,-77.05824,NAD83,ROTO SALT,NA,ROTO SALT,NO,326,Plastics and Rubber,,,,,,,326199,,,,,,1.31922E+12,STYRENE,NO,100425,19414,YES,TRI,NO,0,YES,R,Pounds,565,1697,0,0,0,0,0,0,0,0,0,0,0,0,2262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2262,0,0,2262,0,0,0,0,0,0,0,0,2262,,PRODUCTION,0.8
2019,13021BRNSTQUARR,1.1E+11,NUCOR STEEL AUBURN INC,25 QUARRY RD,AUBURN,CAYUGA,NY,13021,,,42.95071,-76.57087,NAD83,NUCOR CORP,3446796,NUCOR CORP,NO,331,Primary Metals,,,,,,,331110,,,,,,1.31922E+12,MANGANESE  and MANGANESE COMPOUNDS,YES,N450,650010,YES,TRI,YES,1,NO,R,Pounds,74.57,25.68,153.17,0,0,0,0,0,0,0,0,0,0,0,253.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45434.04,13.05,0,0,0,0,0,45447.09,0,528465,0,0,0,528465,0,0,0,0,0,0,0,0,0,0,0,573912.09,45700.51,0,0,253.42,45447.09,0,0,0,0,528465,0,0,574165.51,,PRODUCTION,0.94
2019,13021BRNSTQUARR,1.1E+11,NUCOR STEEL AUBURN INC,25 QUARRY RD,AUBURN,CAYUGA,NY,13021,,,42.95071,-76.57087,NAD83,NUCOR CORP,3446796,NUCOR CORP,NO,331,Primary Metals,,,,,,,331110,,,,,,1.31922E+12,LEAD  and LEAD COMPOUNDS,YES,N420,650002,YES,PBT,YES,1,NO,R,Pounds,4.21,18.52,13.24,0,0,0,0,0,0,0,0,0,0,0,35.97,0.26,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,1189.66,6.4,0,0,0,0,0,1196.32,0,259102,0,0,0,259102,0,0,0,0,0,0,0,0,0,0,0,260298.06,1232.29,0,0,35.97,1196.2238,0.0962,0,0,0,259102,0,0,260334.29,,PRODUCTION,0.94
2019,14608PSTTM45FUL,1.10002E+11,UPSTATE NIAGARA COOPERATIVE INC,45 FULTON AVE,ROCHESTER,MONROE,NY,14608,,,43.16949,-77.62847,NAD83,UPSTATE NIAGARA COOPERATIVE INC,NA,UPSTATE NIAGARA COOPERATIVE INC,NO,311,Food,,,,,,,311511,,,,,,1.31922E+12,NITRATE COMPOUNDS,NO,N511,649616,NO,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29320,29320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29320,0,29320,0,0,0,0,0,0,0,0,0,0,0,29320,29320,,PRODUCTION,0.94
2019,13021BRNSTQUARR,1.1E+11,NUCOR STEEL AUBURN INC,25 QUARRY RD,AUBURN,CAYUGA,NY,13021,,,42.95071,-76.57087,NAD83,NUCOR CORP,3446796,NUCOR CORP,NO,331,Primary Metals,,,,,,,331110,,,,,,1.31922E+12,ZINC COMPOUNDS,NO,N982,649699,NO,TRI,YES,1,NO,R,Pounds,88.48,223.07,9.43,0,0,0,0,0,0,0,0,0,0,0,320.98,2.69,0,2.69,0,0,0,0,0,0,0,0,0,0,0,0,3494.34,87.08,0,0,0,0,0,3584.11,0,3525752,0,0,0,3525752,0,0,0,0,0,0,0,0,0,0,0,3529333.42,3905.09,0,0,320.98,3583.1954,0.9146,0,0,0,3525752,0,0,3529657.09,,PRODUCTION,0.94
2019,13021BRNSTQUARR,1.1E+11,NUCOR STEEL AUBURN INC,25 QUARRY RD,AUBURN,CAYUGA,NY,13021,,,42.95071,-76.57087,NAD83,NUCOR CORP,3446796,NUCOR CORP,NO,331,Primary Metals,,,,,,,331110,,,,,,1.31922E+12,NICKEL  and NICKEL COMPOUNDS,YES,N495,650036,YES,TRI,YES,1,YES,R,Pounds,1.93,19.79,0,0,0,0,0,0,0,0,0,0,0,0,21.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411.24,0.14,0,0,0,0,0,411.38,0,5756,0,0,0,5756,0,0,0,0,0,0,0,0,0,0,0,6167.38,433.1,0,0,21.72,411.38,0,0,0,0,5756,0,0,6189.1,,PRODUCTION,0.94
2019,14304PRCSP2124L,1.1E+11,PRECIOUS PLATE INC,2124 LIBERTY DR,NIAGARA FALLS,NIAGARA,NY,14304,,,43.0753,-78.9366,NAD83,PRECIOUS PLATE INC,99333858,PRECIOUS PLATE INC,NO,332,Fabricated Metals,,,,,,,332813,,,,,,1.31922E+12,LEAD  and LEAD COMPOUNDS,YES,N420,650002,YES,PBT,YES,1,NO,R,Pounds,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.88,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,56.01,0,0,0,56.01,0,0,0,0,0,0,0,0,0,0,0,56.01,1.08,0,0,0.2,0.5544,0.3256,0,0,0,56.01,0,0,57.09,,PRODUCTION,0.89
2019,13021BRNSTQUARR,1.1E+11,NUCOR STEEL AUBURN INC,25 QUARRY RD,AUBURN,CAYUGA,NY,13021,,,42.95071,-76.57087,NAD83,NUCOR CORP,3446796,NUCOR CORP,NO,331,Primary Metals,,,,,,,331110,,,,,,1.31922E+12,COPPER  and COPPER COMPOUNDS,YES,N100,649491,NO,TRI,YES,1,NO,R,Pounds,7.39,18.8,16.07,0,0,0,0,0,0,0,0,0,0,0,42.26,0.7,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,1180.17,1.65,0,0,0,0,0,1182.52,0,67005,0,0,0,67005,0,0,0,0,0,0,0,0,0,0,0,68186.82,1224.78,0,0,42.26,1182.324,0.196,0,0,0,67005,0,0,68229.78,,PRODUCTION,0.94
2019,14608PSTTM45FUL,1.10002E+11,UPSTATE NIAGARA COOPERATIVE INC,45 FULTON AVE,ROCHESTER,MONROE,NY,14608,,,43.16949,-77.62847,NAD83,UPSTATE NIAGARA COOPERATIVE INC,NA,UPSTATE NIAGARA COOPERATIVE INC,NO,311,Food,,,,,,,311511,,,,,,1.31922E+12,NITRIC ACID,NO,7697372,152686,NO,TRI,NO,0,NO,R,Pounds,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,21719,0,21721,,PRODUCTION,0.94
2019,14304PRCSP2124L,1.1E+11,PRECIOUS PLATE INC,2124 LIBERTY DR,NIAGARA FALLS,NIAGARA,NY,14304,,,43.0753,-78.9366,NAD83,PRECIOUS PLATE INC,99333858,PRECIOUS PLATE INC,NO,332,Fabricated Metals,,,,,,,332813,,,,,,1.31922E+12,COPPER  and COPPER COMPOUNDS,YES,N100,649491,NO,TRI,YES,1,NO,R,Pounds,5,5,0,0,0,0,0,0,0,0,0,0,0,0,10,89,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,5920.6,0,0,0,5920.6,0,0,0,0,0,0,0,0,0,0,0,5920.6,99,0,0,10,0,89,0,0,0,5920.6,0,0,6019.6,,PRODUCTION,0.89
